Year,Month,Extent,hemisphere
2013,9,5.164,north
2013,9,5.1610000000000005,north
2013,9,5.09,north
2013,9,5.053,north
2013,9,5.071000000000001,north
2013,9,5.058,north
2013,9,5.051,north
2013,9,5.04,north
2013,9,5.077,north
2013,9,5.095,north
2013,9,5.083,north
2013,9,5.077,north
2013,9,5.074,north
2013,9,5.1080000000000005,north
2013,9,5.115,north
2013,9,5.154,north
2013,9,5.193,north
2013,9,5.24,north
2013,9,5.285,north
2013,9,5.331,north
2013,9,5.386,north
2013,9,5.4510000000000005,north
2013,9,5.5360000000000005,north
2013,9,5.566,north
2013,9,5.665,north
2013,10,5.871,north
2013,10,5.939,north
2013,10,6.007000000000001,north
2013,10,6.06,north
2013,10,6.192,north
2013,10,6.27,north
2013,10,6.402,north
2013,10,6.62,north
2013,10,6.682,north
2013,10,6.789,north
2013,10,6.91,north
2013,10,7.075,north
2013,10,7.227,north
2013,10,7.374,north
2013,10,7.4270000000000005,north
2013,10,7.541,north
2013,10,7.699,north
2013,10,7.825,north
2013,10,7.88,north
2013,10,7.992000000000001,north
2013,10,8.029,north
2013,10,8.129,north
2013,10,8.237,north
2013,10,8.281,north
2013,10,8.386000000000001,north
2013,10,8.449,north
2013,10,8.527999999999999,north
2013,10,8.633,north
2013,10,8.773,north
2013,10,8.882,north
2013,10,8.991,north
2013,11,9.158,north
2013,11,9.227,north
2013,11,9.26,north
2013,11,9.298,north
2013,11,9.31,north
2013,11,9.34,north
2013,11,9.304,north
2013,11,9.189,north
2013,11,9.318,north
2013,11,9.493,north
2013,11,9.595,north
2013,11,9.575,north
2013,11,9.582,north
2013,11,9.617,north
2013,11,9.742,north
2013,11,9.77,north
2013,11,9.857000000000001,north
2013,11,10.083,north
2013,11,10.156,north
2013,11,10.222000000000001,north
2013,11,10.297,north
2013,11,10.392999999999999,north
2013,11,10.502,north
2013,11,10.519,north
2013,11,10.555,north
2013,11,10.708,north
2013,11,10.87,north
2013,11,10.972999999999999,north
2013,11,11.100999999999999,north
2013,11,11.157,north
2013,12,11.345,north
2013,12,11.404000000000002,north
2013,12,11.600999999999999,north
2013,12,11.745,north
2013,12,11.745,north
2013,12,11.72,north
2013,12,11.715,north
2013,12,11.73,north
2013,12,11.75,north
2013,12,11.925,north
2013,12,12.030999999999999,north
2013,12,12.112,north
2013,12,12.144,north
2013,12,12.183,north
2013,12,12.325,north
2013,12,12.25,north
2013,12,12.206,north
2013,12,12.207,north
2013,12,12.315,north
2013,12,12.275,north
2013,12,12.328,north
2013,12,12.415,north
2013,12,12.444,north
2013,12,12.475999999999999,north
2013,12,12.572000000000001,north
2013,12,12.659,north
2013,12,12.693,north
2013,12,12.87,north
2013,12,12.897,north
2013,12,12.804,north
2013,12,12.825999999999999,north
2014,1,13.011,north
2014,1,13.103,north
2014,1,13.116,north
2014,1,13.219000000000001,north
2014,1,13.148,north
2014,1,13.142000000000001,north
2014,1,13.243,north
2014,1,13.161,north
2014,1,13.235999999999999,north
2014,1,13.398,north
2014,1,13.475,north
2014,1,13.52,north
2014,1,13.456,north
2014,1,13.514000000000001,north
2014,1,13.574000000000002,north
2014,1,13.630999999999998,north
2014,1,13.715,north
2014,1,13.727,north
2014,1,13.777999999999999,north
2014,1,13.847999999999999,north
2014,1,13.855,north
2014,1,13.987,north
2014,1,13.997,north
2014,1,14.029000000000002,north
2014,1,14.130999999999998,north
2014,1,14.209000000000001,north
2014,1,14.218,north
2014,1,14.162,north
2014,1,14.139000000000001,north
2014,1,14.132,north
2014,1,14.198,north
2014,2,14.241,north
2014,2,14.341,north
2014,2,14.293,north
2014,2,14.290999999999999,north
2014,2,14.363,north
2014,2,14.286,north
2014,2,14.315,north
2014,2,14.254000000000001,north
2014,2,14.363,north
2014,2,14.307,north
2014,2,14.174000000000001,north
2014,2,14.218,north
2014,2,14.284,north
2014,2,14.365,north
2014,2,14.395999999999999,north
2014,2,14.450999999999999,north
2014,2,14.446,north
2014,2,14.380999999999998,north
2014,2,14.5,north
2014,2,14.56,north
2014,2,14.594000000000001,north
2014,2,14.602,north
2014,2,14.562000000000001,north
2014,2,14.573,north
2014,2,14.565999999999999,north
2014,2,14.655999999999999,north
2014,2,14.651,north
2014,2,14.659,north
2014,3,14.629000000000001,north
2014,3,14.658,north
2014,3,14.687999999999999,north
2014,3,14.72,north
2014,3,14.811,north
2014,3,14.804,north
2014,3,14.773,north
2014,3,14.559000000000001,north
2014,3,14.616,north
2014,3,14.617,north
2014,3,14.710999999999999,north
2014,3,14.815999999999999,north
2014,3,14.929,north
2014,3,14.889000000000001,north
2014,3,14.923,north
2014,3,14.937000000000001,north
2014,3,14.957,north
2014,3,14.972999999999999,north
2014,3,14.936,north
2014,3,15.007,north
2014,3,14.949000000000002,north
2014,3,14.785,north
2014,3,14.754000000000001,north
2014,3,14.7,north
2014,3,14.716,north
2014,3,14.715,north
2014,3,14.652999999999999,north
2014,3,14.638,north
2014,3,14.497,north
2014,3,14.538,north
2014,3,14.585,north
2014,4,14.540999999999999,north
2014,4,14.540999999999999,north
2014,4,14.475,north
2014,4,14.573,north
2014,4,14.61,north
2014,4,14.547,north
2014,4,14.479000000000001,north
2014,4,14.47,north
2014,4,14.464,north
2014,4,14.347999999999999,north
2014,4,14.357999999999999,north
2014,4,14.171,north
2014,4,14.174000000000001,north
2014,4,14.202,north
2014,4,14.147,north
2014,4,14.039000000000001,north
2014,4,13.945,north
2014,4,13.837,north
2014,4,13.797,north
2014,4,13.814,north
2014,4,13.802,north
2014,4,13.762,north
2014,4,13.797,north
2014,4,13.804,north
2014,4,13.710999999999999,north
2014,4,13.738,north
2014,4,13.671,north
2014,4,13.624,north
2014,4,13.637,north
2014,4,13.558,north
2014,5,13.35,north
2014,5,13.262,north
2014,5,13.2,north
2014,5,13.18,north
2014,5,13.125,north
2014,5,13.046,north
2014,5,13.054,north
2014,5,12.978,north
2014,5,12.937999999999999,north
2014,5,12.905999999999999,north
2014,5,12.877,north
2014,5,12.777999999999999,north
2014,5,12.716,north
2014,5,12.700999999999999,north
2014,5,12.675999999999998,north
2014,5,12.672,north
2014,5,12.677999999999999,north
2014,5,12.647,north
2014,5,12.595,north
2014,5,12.568,north
2014,5,12.530999999999999,north
2014,5,12.524000000000001,north
2014,5,12.504000000000001,north
2014,5,12.442,north
2014,5,12.354000000000001,north
2014,5,12.323,north
2014,5,12.277999999999999,north
2014,5,12.222000000000001,north
2014,5,12.195,north
2014,5,12.238,north
2014,5,12.164000000000001,north
2014,6,12.052,north
2014,6,12.005,north
2014,6,11.913,north
2014,6,11.85,north
2014,6,11.724,north
2014,6,11.714,north
2014,6,11.751,north
2014,6,11.709000000000001,north
2014,6,11.665,north
2014,6,11.530999999999999,north
2014,6,11.492,north
2014,6,11.401,north
2014,6,11.323,north
2014,6,11.295,north
2014,6,11.085,north
2014,6,11.139000000000001,north
2014,6,11.140999999999998,north
2014,6,10.997,north
2014,6,10.863,north
2014,6,10.787,north
2014,6,10.675999999999998,north
2014,6,10.562000000000001,north
2014,6,10.395,north
2014,6,10.300999999999998,north
2014,6,10.296,north
2014,6,10.236,north
2014,6,10.062999999999999,north
2014,6,9.835,north
2014,6,9.56,north
2014,6,9.617,north
2014,7,9.324,north
2014,7,9.234,north
2014,7,9.125,north
2014,7,9.067,north
2014,7,8.964,north
2014,7,8.907,north
2014,7,8.879,north
2014,7,8.708,north
2014,7,8.652999999999999,north
2014,7,8.533999999999999,north
2014,7,8.392000000000001,north
2014,7,8.378,north
2014,7,8.293,north
2014,7,8.18,north
2014,7,8.074,north
2014,7,7.999,north
2014,7,7.898,north
2014,7,7.864,north
2014,7,7.8389999999999995,north
2014,7,7.778,north
2014,7,7.68,north
2014,7,7.631,north
2014,7,7.649,north
2014,7,7.53,north
2014,7,7.51,north
2014,7,7.392,north
2014,7,7.35,north
2014,7,7.312,north
2014,7,7.127999999999999,north
2014,7,7.055,north
2014,7,7.035,north
2014,8,6.984,north
2014,8,6.859,north
2014,8,6.803,north
2014,8,6.751,north
2014,8,6.739,north
2014,8,6.66,north
2014,8,6.599,north
2014,8,6.629,north
2014,8,6.553,north
2014,8,6.457000000000001,north
2014,8,6.3629999999999995,north
2014,8,6.251,north
2014,8,6.184,north
2014,8,6.172999999999999,north
2014,8,6.082000000000001,north
2014,8,6.022,north
2014,8,5.94,north
2014,8,5.825,north
2014,8,5.795,north
2014,8,5.757999999999999,north
2014,8,5.705,north
2014,8,5.665,north
2014,8,5.657,north
2014,8,5.5520000000000005,north
2014,8,5.539,north
2014,8,5.547999999999999,north
2014,8,5.5,north
2014,8,5.428999999999999,north
2014,8,5.494,north
2014,8,5.452000000000001,north
2014,8,5.446000000000001,north
2014,9,5.38,north
2014,9,5.371,north
2014,9,5.37,north
2014,9,5.32,north
2014,9,5.255,north
2014,9,5.246,north
2014,9,5.204,north
2014,9,5.182,north
2014,9,5.178,north
2014,9,5.122000000000001,north
2014,9,5.124,north
2014,9,5.1,north
2014,9,5.0489999999999995,north
2014,9,5.044,north
2014,9,5.032,north
2014,9,4.988,north
2014,9,5.029,north
2014,9,5.088,north
2014,9,5.1160000000000005,north
2014,9,5.162999999999999,north
2014,9,5.199,north
2014,9,5.16,north
2014,9,5.167999999999999,north
2014,9,5.252999999999999,north
2014,9,5.297999999999999,north
2014,9,5.367999999999999,north
2014,9,5.343999999999999,north
2014,9,5.422000000000001,north
2014,9,5.483,north
2014,9,5.542000000000001,north
2014,10,5.683,north
2014,10,5.76,north
2014,10,5.787000000000001,north
2014,10,5.831,north
2014,10,5.952000000000001,north
2014,10,6.018,north
2014,10,6.081,north
2014,10,6.13,north
2014,10,6.244,north
2014,10,6.336,north
2014,10,6.5,north
2014,10,6.646,north
2014,10,6.837999999999999,north
2014,10,6.894,north
2014,10,6.926,north
2014,10,7.0489999999999995,north
2014,10,7.23,north
2014,10,7.372000000000001,north
2014,10,7.615,north
2014,10,7.805,north
2014,10,7.8870000000000005,north
2014,10,8.013,north
2014,10,8.141,north
2014,10,8.248,north
2014,10,8.408,north
2014,10,8.52,north
2014,10,8.676,north
2014,10,8.756,north
2014,10,8.838,north
2014,10,8.956,north
2014,10,9.066,north
2014,11,9.17,north
2014,11,9.293,north
2014,11,9.482999999999999,north
2014,11,9.495,north
2014,11,9.481,north
2014,11,9.522,north
2014,11,9.632,north
2014,11,9.669,north
2014,11,9.648,north
2014,11,9.663,north
2014,11,9.707,north
2014,11,9.827,north
2014,11,9.994,north
2014,11,10.094,north
2014,11,10.104,north
2014,11,10.16,north
2014,11,10.195,north
2014,11,10.227,north
2014,11,10.294,north
2014,11,10.318,north
2014,11,10.359000000000002,north
2014,11,10.449000000000002,north
2014,11,10.56,north
2014,11,10.658,north
2014,11,10.725999999999999,north
2014,11,10.763,north
2014,11,10.867,north
2014,11,10.923,north
2014,11,11.042,north
2014,11,11.115,north
2014,12,11.472999999999999,north
2014,12,11.578,north
2014,12,11.554,north
2014,12,11.675,north
2014,12,11.675999999999998,north
2014,12,11.807,north
2014,12,11.822000000000001,north
2014,12,11.888,north
2014,12,11.959000000000001,north
2014,12,12.084000000000001,north
2014,12,12.227,north
2014,12,12.125,north
2014,12,12.23,north
2014,12,12.231,north
2014,12,12.267000000000001,north
2014,12,12.395,north
2014,12,12.437000000000001,north
2014,12,12.462,north
2014,12,12.543,north
2014,12,12.645,north
2014,12,12.655999999999999,north
2014,12,12.695,north
2014,12,12.725,north
2014,12,12.870999999999999,north
2014,12,12.995,north
2014,12,12.993,north
2014,12,12.967,north
2014,12,12.93,north
2014,12,12.936,north
2014,12,13.038,north
2014,12,13.046,north
2015,1,13.073,north
2015,1,13.125,north
2015,1,13.112,north
2015,1,13.050999999999998,north
2015,1,13.115,north
2015,1,13.138,north
2015,1,13.18,north
2015,1,13.231,north
2015,1,13.292,north
2015,1,13.254000000000001,north
2015,1,13.363,north
2015,1,13.432,north
2015,1,13.504000000000001,north
2015,1,13.573,north
2015,1,13.661,north
2015,1,13.782,north
2015,1,13.765,north
2015,1,13.777999999999999,north
2015,1,13.856,north
2015,1,13.818,north
2015,1,13.752,north
2015,1,13.86,north
2015,1,13.93,north
2015,1,13.944,north
2015,1,13.968,north
2015,1,13.92,north
2015,1,13.975999999999999,north
2015,1,14.005,north
2015,1,13.991,north
2015,1,14.047,north
2015,1,14.175999999999998,north
2015,2,14.245999999999999,north
2015,2,14.218,north
2015,2,14.252,north
2015,2,14.269,north
2015,2,14.232000000000001,north
2015,2,14.27,north
2015,2,14.277000000000001,north
2015,2,14.407,north
2015,2,14.455,north
2015,2,14.468,north
2015,2,14.407,north
2015,2,14.434000000000001,north
2015,2,14.443,north
2015,2,14.495999999999999,north
2015,2,14.517000000000001,north
2015,2,14.437000000000001,north
2015,2,14.357999999999999,north
2015,2,14.347000000000001,north
2015,2,14.370999999999999,north
2015,2,14.41,north
2015,2,14.534,north
2015,2,14.554,north
2015,2,14.505,north
2015,2,14.5,north
2015,2,14.492,north
2015,2,14.49,north
2015,2,14.419,north
2015,2,14.41,north
2015,3,14.533,north
2015,3,14.421,north
2015,3,14.446,north
2015,3,14.372,north
2015,3,14.263,north
2015,3,14.354000000000001,north
2015,3,14.312999999999999,north
2015,3,14.270999999999999,north
2015,3,14.26,north
2015,3,14.308,north
2015,3,14.34,north
2015,3,14.364,north
2015,3,14.353,north
2015,3,14.337,north
2015,3,14.387,north
2015,3,14.404000000000002,north
2015,3,14.31,north
2015,3,14.315,north
2015,3,14.372,north
2015,3,14.332,north
2015,3,14.356,north
2015,3,14.433,north
2015,3,14.513,north
2015,3,14.388,north
2015,3,14.444,north
2015,3,14.495,north
2015,3,14.442,north
2015,3,14.34,north
2015,3,14.343,north
2015,3,14.385,north
2015,3,14.292,north
2015,4,14.241,north
2015,4,14.25,north
2015,4,14.174000000000001,north
2015,4,14.089,north
2015,4,14.122,north
2015,4,14.042,north
2015,4,13.989,north
2015,4,13.992,north
2015,4,14.029000000000002,north
2015,4,14.054,north
2015,4,14.089,north
2015,4,14.068,north
2015,4,14.017000000000001,north
2015,4,14.035,north
2015,4,13.985999999999999,north
2015,4,13.964,north
2015,4,13.895,north
2015,4,13.898,north
2015,4,13.897,north
2015,4,13.880999999999998,north
2015,4,13.992,north
2015,4,13.950999999999999,north
2015,4,13.827,north
2015,4,13.628,north
2015,4,13.581,north
2015,4,13.535,north
2015,4,13.466,north
2015,4,13.405,north
2015,4,13.362,north
2015,4,13.335999999999999,north
2015,5,13.142000000000001,north
2015,5,13.112,north
2015,5,13.097999999999999,north
2015,5,13.134,north
2015,5,13.078,north
2015,5,12.995,north
2015,5,12.882,north
2015,5,12.812000000000001,north
2015,5,12.812000000000001,north
2015,5,12.758,north
2015,5,12.758,north
2015,5,12.699000000000002,north
2015,5,12.751,north
2015,5,12.572000000000001,north
2015,5,12.54,north
2015,5,12.512,north
2015,5,12.450999999999999,north
2015,5,12.409,north
2015,5,12.347000000000001,north
2015,5,12.297,north
2015,5,12.265999999999998,north
2015,5,12.214,north
2015,5,12.102,north
2015,5,11.98,north
2015,5,11.922,north
2015,5,11.895,north
2015,5,11.875,north
2015,5,11.841,north
2015,5,11.792,north
2015,5,11.744000000000002,north
2015,5,11.720999999999998,north
2015,6,11.568,north
2015,6,11.543,north
2015,6,11.522,north
2015,6,11.395999999999999,north
2015,6,11.362,north
2015,6,11.323,north
2015,6,11.302999999999999,north
2015,6,11.312999999999999,north
2015,6,11.249,north
2015,6,11.158,north
2015,6,11.222000000000001,north
2015,6,11.148,north
2015,6,11.087,north
2015,6,10.997,north
2015,6,10.963,north
2015,6,10.815,north
2015,6,10.748,north
2015,6,10.767000000000001,north
2015,6,10.738,north
2015,6,10.68,north
2015,6,10.585,north
2015,6,10.547,north
2015,6,10.520999999999999,north
2015,6,10.39,north
2015,6,10.463,north
2015,6,10.380999999999998,north
2015,6,10.251,north
2015,6,10.215,north
2015,6,10.104,north
2015,6,10.008,north
2015,7,9.842,north
2015,7,9.828,north
2015,7,9.746,north
2015,7,9.642999999999999,north
2015,7,9.599,north
2015,7,9.573,north
2015,7,9.379,north
2015,7,9.304,north
2015,7,9.216000000000001,north
2015,7,9.048,north
2015,7,8.968,north
2015,7,8.841000000000001,north
2015,7,8.7,north
2015,7,8.682,north
2015,7,8.601,north
2015,7,8.398,north
2015,7,8.26,north
2015,7,8.116,north
2015,7,7.955,north
2015,7,7.88,north
2015,7,7.767,north
2015,7,7.671,north
2015,7,7.519,north
2015,7,7.412999999999999,north
2015,7,7.327000000000001,north
2015,7,7.308,north
2015,7,7.218999999999999,north
2015,7,7.1370000000000005,north
2015,7,7.032,north
2015,7,6.895,north
2015,7,6.847,north
2015,8,6.707999999999999,north
2015,8,6.63,north
2015,8,6.449,north
2015,8,6.441,north
2015,8,6.44,north
2015,8,6.397,north
2015,8,6.249,north
2015,8,6.196000000000001,north
2015,8,6.171,north
2015,8,6.0120000000000005,north
2015,8,5.829,north
2015,8,5.834,north
2015,8,5.776,north
2015,8,5.752000000000001,north
2015,8,5.587999999999999,north
2015,8,5.539,north
2015,8,5.537999999999999,north
2015,8,5.421,north
2015,8,5.377999999999999,north
2015,8,5.356,north
2015,8,5.332999999999999,north
2015,8,5.222,north
2015,8,5.099,north
2015,8,5.0280000000000005,north
2015,8,5.005,north
2015,8,4.897,north
2015,8,4.771,north
2015,8,4.6930000000000005,north
2015,8,4.638999999999999,north
2015,8,4.64,north
2015,8,4.53,north
2015,9,4.466,north
2015,9,4.457,north
2015,9,4.5089999999999995,north
2015,9,4.541,north
2015,9,4.485,north
2015,9,4.458,north
2015,9,4.397,north
2015,9,4.387,north
2015,9,4.438,north
2015,9,4.507,north
2015,9,4.471,north
2015,9,4.482,north
2015,9,4.426,north
2015,9,4.395,north
2015,9,4.46,north
2015,9,4.495,north
2015,9,4.512,north
2015,9,4.585,north
2015,9,4.6160000000000005,north
2015,9,4.631,north
2015,9,4.644,north
2015,9,4.687,north
2015,9,4.762,north
2015,9,4.832,north
2015,9,4.833,north
2015,9,4.915,north
2015,9,4.916,north
2015,9,4.986000000000001,north
2015,9,5.04,north
2015,9,5.14,north
2015,10,5.356,north
2015,10,5.343999999999999,north
2015,10,5.289,north
2015,10,5.374,north
2015,10,5.542999999999999,north
2015,10,5.69,north
2015,10,5.819,north
2015,10,5.996,north
2015,10,6.156000000000001,north
2015,10,6.225,north
2015,10,6.314,north
2015,10,6.292000000000001,north
2015,10,6.396,north
2015,10,6.56,north
2015,10,6.756,north
2015,10,6.976,north
2015,10,7.209,north
2015,10,7.409,north
2015,10,7.564,north
2015,10,7.547999999999999,north
2015,10,7.61,north
2015,10,7.7589999999999995,north
2015,10,7.895,north
2015,10,8.068999999999999,north
2015,10,8.151,north
2015,10,8.203,north
2015,10,8.289,north
2015,10,8.359,north
2015,10,8.45,north
2015,10,8.592,north
2015,10,8.76,north
2015,11,8.908999999999999,north
2015,11,8.926,north
2015,11,8.959,north
2015,11,9.068,north
2015,11,9.152999999999999,north
2015,11,9.307,north
2015,11,9.395,north
2015,11,9.476,north
2015,11,9.543,north
2015,11,9.644,north
2015,11,9.663,north
2015,11,9.65,north
2015,11,9.644,north
2015,11,9.764,north
2015,11,9.853,north
2015,11,9.941,north
2015,11,9.951,north
2015,11,9.951,north
2015,11,10.002,north
2015,11,9.98,north
2015,11,9.946,north
2015,11,10.027000000000001,north
2015,11,10.152999999999999,north
2015,11,10.280999999999999,north
2015,11,10.382,north
2015,11,10.564,north
2015,11,10.754000000000001,north
2015,11,10.824000000000002,north
2015,11,10.845999999999998,north
2015,11,10.829,north
2015,12,11.064,north
2015,12,11.135,north
2015,12,11.222999999999999,north
2015,12,11.296,north
2015,12,11.300999999999998,north
2015,12,11.372,north
2015,12,11.447000000000001,north
2015,12,11.542,north
2015,12,11.591,north
2015,12,11.739,north
2015,12,11.814,north
2015,12,11.870999999999999,north
2015,12,11.987,north
2015,12,12.019,north
2015,12,12.112,north
2015,12,12.116,north
2015,12,12.169,north
2015,12,12.249,north
2015,12,12.302999999999999,north
2015,12,12.299000000000001,north
2015,12,12.411,north
2015,12,12.380999999999998,north
2015,12,12.407,north
2015,12,12.507,north
2015,12,12.661,north
2015,12,12.65,north
2015,12,12.68,north
2015,12,12.745,north
2015,12,12.762,north
2015,12,12.8,north
2015,12,12.735,north
2016,1,12.731,north
2016,1,12.809000000000001,north
2016,1,12.789000000000001,north
2016,1,12.873,north
2016,1,12.889000000000001,north
2016,1,13.052,north
2016,1,13.19,north
2016,1,13.074000000000002,north
2016,1,13.192,north
2016,1,13.382,north
2016,1,13.534,north
2016,1,13.434000000000001,north
2016,1,13.535,north
2016,1,13.491,north
2016,1,13.497,north
2016,1,13.549000000000001,north
2016,1,13.606,north
2016,1,13.668,north
2016,1,13.661,north
2016,1,13.697000000000001,north
2016,1,13.747,north
2016,1,13.739,north
2016,1,13.693,north
2016,1,13.767000000000001,north
2016,1,13.759,north
2016,1,13.859000000000002,north
2016,1,13.85,north
2016,1,13.85,north
2016,1,13.924000000000001,north
2016,1,13.908,north
2016,1,13.899000000000001,north
2016,2,13.972000000000001,north
2016,2,13.959000000000001,north
2016,2,13.999,north
2016,2,14.103,north
2016,2,14.18,north
2016,2,14.197000000000001,north
2016,2,14.173,north
2016,2,14.255,north
2016,2,14.267000000000001,north
2016,2,14.163,north
2016,2,14.087,north
2016,2,14.155999999999999,north
2016,2,14.204,north
2016,2,14.208,north
2016,2,14.249,north
2016,2,14.222999999999999,north
2016,2,14.130999999999998,north
2016,2,14.12,north
2016,2,14.175,north
2016,2,14.177999999999999,north
2016,2,14.198,north
2016,2,14.142000000000001,north
2016,2,14.17,north
2016,2,14.307,north
2016,2,14.366,north
2016,2,14.409,north
2016,2,14.427,north
2016,2,14.525,north
2016,2,14.557,north
2016,3,14.443,north
2016,3,14.436,north
2016,3,14.38,north
2016,3,14.321,north
2016,3,14.380999999999998,north
2016,3,14.357999999999999,north
2016,3,14.38,north
2016,3,14.395,north
2016,3,14.38,north
2016,3,14.333,north
2016,3,14.369000000000002,north
2016,3,14.387,north
2016,3,14.422,north
2016,3,14.323,north
2016,3,14.507,north
2016,3,14.485999999999999,north
2016,3,14.443,north
2016,3,14.491,north
2016,3,14.482000000000001,north
2016,3,14.444,north
2016,3,14.575999999999999,north
2016,3,14.55,north
2016,3,14.53,north
2016,3,14.513,north
2016,3,14.437999999999999,north
2016,3,14.380999999999998,north
2016,3,14.369000000000002,north
2016,3,14.364,north
2016,3,14.325,north
2016,3,14.162,north
2016,3,14.182,north
2016,4,14.172,north
2016,4,14.137,north
2016,4,14.033,north
2016,4,14.052,north
2016,4,13.993,north
2016,4,13.995999999999999,north
2016,4,14.034,north
2016,4,13.954,north
2016,4,13.87,north
2016,4,13.832,north
2016,4,13.793,north
2016,4,13.865,north
2016,4,13.821,north
2016,4,13.923,north
2016,4,13.867,north
2016,4,13.822000000000001,north
2016,4,13.815,north
2016,4,13.632,north
2016,4,13.542,north
2016,4,13.624,north
2016,4,13.548,north
2016,4,13.542,north
2016,4,13.492,north
2016,4,13.408,north
2016,4,13.342,north
2016,4,13.257,north
2016,4,13.183,north
2016,4,13.164000000000001,north
2016,4,13.119000000000002,north
2016,4,12.987,north
2016,5,12.745,north
2016,5,12.675999999999998,north
2016,5,12.677999999999999,north
2016,5,12.633,north
2016,5,12.629000000000001,north
2016,5,12.505999999999998,north
2016,5,12.455,north
2016,5,12.392999999999999,north
2016,5,12.377,north
2016,5,12.273,north
2016,5,12.142999999999999,north
2016,5,12.040999999999999,north
2016,5,12.013,north
2016,5,11.945,north
2016,5,11.919,north
2016,5,11.91,north
2016,5,11.779000000000002,north
2016,5,11.718,north
2016,5,11.609000000000002,north
2016,5,11.595999999999998,north
2016,5,11.625,north
2016,5,11.591,north
2016,5,11.488,north
2016,5,11.401,north
2016,5,11.379000000000001,north
2016,5,11.360999999999999,north
2016,5,11.285,north
2016,5,11.265999999999998,north
2016,5,11.209000000000001,north
2016,5,11.157,north
2016,5,11.095999999999998,north
2016,6,10.998,north
2016,6,10.982000000000001,north
2016,6,11.0,north
2016,6,10.98,north
2016,6,10.965,north
2016,6,10.919,north
2016,6,10.865,north
2016,6,10.87,north
2016,6,10.843,north
2016,6,10.782,north
2016,6,10.698,north
2016,6,10.72,north
2016,6,10.657,north
2016,6,10.573,north
2016,6,10.571,north
2016,6,10.442,north
2016,6,10.339,north
2016,6,10.337,north
2016,6,10.238999999999999,north
2016,6,10.027999999999999,north
2016,6,10.015,north
2016,6,9.958,north
2016,6,9.892999999999999,north
2016,6,9.772,north
2016,6,9.647,north
2016,6,9.673,north
2016,6,9.542,north
2016,6,9.488999999999999,north
2016,6,9.446,north
2016,6,9.334,north
2016,7,9.179,north
2016,7,9.111,north
2016,7,9.048,north
2016,7,8.954,north
2016,7,8.8,north
2016,7,8.78,north
2016,7,8.686,north
2016,7,8.559,north
2016,7,8.512,north
2016,7,8.418,north
2016,7,8.238,north
2016,7,8.067,north
2016,7,7.922999999999999,north
2016,7,7.882000000000001,north
2016,7,7.808,north
2016,7,7.831,north
2016,7,7.846,north
2016,7,7.746,north
2016,7,7.669,north
2016,7,7.528,north
2016,7,7.465,north
2016,7,7.386,north
2016,7,7.292999999999999,north
2016,7,7.255,north
2016,7,7.202999999999999,north
2016,7,7.171,north
2016,7,7.138999999999999,north
2016,7,6.909,north
2016,7,6.921,north
2016,7,6.718999999999999,north
2016,7,6.665,north
2016,8,6.502000000000001,north
2016,8,6.385,north
2016,8,6.197,north
2016,8,6.267,north
2016,8,6.184,north
2016,8,6.067,north
2016,8,5.961,north
2016,8,5.9239999999999995,north
2016,8,5.906000000000001,north
2016,8,5.765,north
2016,8,5.622999999999999,north
2016,8,5.5520000000000005,north
2016,8,5.622000000000001,north
2016,8,5.499,north
2016,8,5.3870000000000005,north
2016,8,5.251,north
2016,8,5.2620000000000005,north
2016,8,5.207999999999999,north
2016,8,5.186,north
2016,8,5.022,north
2016,8,5.021,north
2016,8,5.101,north
2016,8,4.982,north
2016,8,4.939,north
2016,8,4.85,north
2016,8,4.71,north
2016,8,4.537,north
2016,8,4.707,north
2016,8,4.547,north
2016,8,4.468999999999999,north
2016,8,4.388,north
2016,9,4.2780000000000005,north
2016,9,4.211,north
2016,9,4.263,north
2016,9,4.258,north
2016,9,4.2010000000000005,north
2016,9,4.203,north
2016,9,4.083,north
2016,9,4.104,north
2016,9,4.137,north
2016,9,4.16,north
2016,9,4.209,north
2016,9,4.236000000000001,north
2016,9,4.341,north
2016,9,4.357,north
2016,9,4.378,north
2016,9,4.363,north
2016,9,4.309,north
2016,9,4.434,north
2016,9,4.495,north
2016,9,4.533,north
2016,9,4.593,north
2016,9,4.627,north
2016,9,4.814,north
2016,9,4.899,north
2016,9,4.916,north
2016,9,5.071000000000001,north
2016,9,5.143,north
2016,9,5.1739999999999995,north
2016,9,5.175,north
2016,9,5.187,north
2016,10,5.281000000000001,north
2016,10,5.285,north
2016,10,5.269,north
2016,10,5.269,north
2016,10,5.327000000000001,north
2016,10,5.3870000000000005,north
2016,10,5.3629999999999995,north
2016,10,5.405,north
2016,10,5.386,north
2016,10,5.425,north
2016,10,5.446000000000001,north
2016,10,5.515,north
2016,10,5.553999999999999,north
2016,10,5.598,north
2016,10,5.736000000000001,north
2016,10,5.857,north
2016,10,5.88,north
2016,10,5.931,north
2016,10,6.105,north
2016,10,6.31,north
2016,10,6.466,north
2016,10,6.582999999999999,north
2016,10,6.705,north
2016,10,6.794,north
2016,10,6.956,north
2016,10,6.965,north
2016,10,7.006,north
2016,10,7.103,north
2016,10,7.111000000000001,north
2016,10,7.047999999999999,north
2016,10,7.08,north
2016,11,7.172000000000001,north
2016,11,7.3420000000000005,north
2016,11,7.551,north
2016,11,7.6339999999999995,north
2016,11,7.858,north
2016,11,8.042,north
